S.No,id,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term(Months),last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,Debt,Above Avg Income,Below Avg DTI,bad_loan
246,10120310,C,120000,0,11,RENT,13.74,credit_card,36,1,0,83.8,0,0.832262545,16488,0,0,0
247,10110328,A,70000,0,11,OWN,4.92,debt_consolidation,36,0,0,4,0,0.665334876,3444,0,0,0
248,7615663,A,50000,0,5,RENT,15.25,Other,36,1,0,58.3,0,0.277617215,7625,1,0,0
249,10130199,C,72000,0,11,MORTGAGE,15.28,debt_consolidation,60,0,0,47.8,0,0.048254053,11001.6,0,0,0
250,10120225,B,40000,1,1,RENT,27.72,debt_consolidation,36,1,0,6.2,0,0.362724821,11088,1,1,0
251,10069425,C,79000,0,7,MORTGAGE,22.21,Other,36,1,0,91,0,0.605116868,17545.9,0,1,0
252,10094606,B,75000,0,11,RENT,29.12,debt_consolidation,36,0,0,58.3,0,0.645428535,21840,0,1,0
253,10090220,C,96000,0,2,RENT,7.84,debt_consolidation,36,0,0,42.8,0,0.192008244,7526.4,0,0,0
255,10180125,D,50000,0,8,RENT,25.88,credit_card,60,0,0,84.3,0,0.850602942,12940,1,1,0
256,10180171,B,73000,0,11,RENT,21.09,Other,36,0,0,52,0,0.746333984,15395.7,0,1,0
257,10179399,C,49191,1,0,MORTGAGE,13.68,credit_card,60,0,0,46.3,0,0.180273924,6729.3288,1,0,0
258,10180191,F and Below,62000,0,3,MORTGAGE,30.76,debt_consolidation,60,1,0,74.2,0,0.182734678,19071.2,1,1,1
259,10179263,C,32000,0,8,RENT,23.92,debt_consolidation,36,1,0,47.4,0,0.641826979,7654.4,1,1,0
260,10170266,A,120000,0,11,MORTGAGE,5.96,Other,36,1,0,11.5,0,0.6893084,7152,0,0,0
261,10148065,B,60000,0,10,RENT,13.54,debt_consolidation,36,1,0,35.4,0,0.514705356,8124,1,0,0
262,10150226,C,52000,0,8,MORTGAGE,14.42,debt_consolidation,36,0,0,65.5,0,0.794452929,7498.4,1,0,0
263,10160032,B,75000,0,11,MORTGAGE,15.15,credit_card,36,1,0,76.1,0,0.606885164,11362.5,0,0,0
264,10180192,C,31678,0,2,RENT,15.57,debt_consolidation,36,0,0,55.6,0,0.780178058,4932.2646,1,0,0
265,10140523,B,55000,0,2,MORTGAGE,9.27,debt_consolidation,60,1,0,38.2,0,0.155771885,5098.5,1,0,0
266,10090460,A,50000,0,8,RENT,29.02,debt_consolidation,36,0,0,37.2,0,0.031923843,14510,1,1,0
267,10090351,A,105000,0,11,MORTGAGE,9.04,credit_card,36,1,0,34.5,0,0.395335459,9492,0,0,0
268,10090335,B,70764,0,11,MORTGAGE,24.2,debt_consolidation,36,1,0,14.8,0,0.782087889,17124.888,0,1,0
269,10110374,C,85000,0,8,MORTGAGE,13.77,debt_consolidation,60,0,0,53.4,0,0.15874718,11704.5,0,0,0
270,9236022,C,71000,0,11,MORTGAGE,18.51,debt_consolidation,60,0,0,57.3,0,0.623192356,13142.1,0,1,0
271,10110379,C,42000,0,3,RENT,24.15,debt_consolidation,36,0,0,79.3,0,0.00487804,10143,1,1,0
272,10125008,A,75000,0,7,MORTGAGE,14.33,debt_consolidation,36,1,0,46.2,0,0.023409062,10747.5,0,0,0
273,10090457,C,52000,0,5,RENT,15.39,debt_consolidation,36,1,0,42.6,0,0.264841262,8002.8,1,0,0
274,10140287,C,80000,0,3,MORTGAGE,9.84,debt_consolidation,36,0,0,13.7,0,0.496657418,7872,0,0,0
275,10150054,F and Below,70000,0,11,OTHER,5.85,Other,60,0,0,37.3,0,0.356147338,4095,0,0,0
276,10120426,C,68000,0,11,MORTGAGE,6.85,debt_consolidation,36,0,0,56.4,0,0.815122748,4658,1,0,0
277,10080351,C,62730,0,3,RENT,13.64,debt_consolidation,36,0,0,13.2,0,0.477216643,8556.372,1,0,0
278,10090329,C,60000,0,4,MORTGAGE,13.16,debt_consolidation,36,0,0,65,0,0.144071187,7896,1,0,0
279,10090355,A,70000,0,9,MORTGAGE,2.85,debt_consolidation,36,1,0,18.3,0,0.854049012,1995,0,0,0
280,9746611,C,82000,0,6,MORTGAGE,4.37,debt_consolidation,36,0,0,37.2,41,0.64166084,3583.4,0,0,1
281,10130231,C,40800,0,9,RENT,20.47,Other,60,0,0,42,0,0.289338684,8351.76,1,1,1
282,10150276,C,55000,0,8,MORTGAGE,18.37,debt_consolidation,60,0,0,34.2,0,0.971970384,10103.5,1,1,1
283,10120381,D,106000,0,8,MORTGAGE,8.99,Other,60,0,0,37.3,0,0.552137341,9529.4,0,0,0
284,10160282,D,85000,0,6,OWN,26.77,credit_card,60,1,0,78.5,0,0.44100935,22754.5,0,1,0
285,10179713,D,60000,0,11,MORTGAGE,21.46,debt_consolidation,36,0,0,75.2,0,0.464879997,12876,1,1,0
286,10179978,C,86500,0,4,OWN,14.84,debt_consolidation,60,0,0,40.2,0,0.094769541,12836.6,0,0,0
287,10160278,C,82000,0,11,MORTGAGE,16.29,debt_consolidation,36,0,0,45.3,0,0.540278015,13357.8,0,0,0
288,10180261,D,55000,1,1,MORTGAGE,16.98,debt_consolidation,60,0,0,62.4,0,0.483661813,9339,1,1,1
289,10170400,C,32000,1,0,RENT,22.58,debt_consolidation,36,1,0,58.2,0,0.139566781,7225.6,1,1,1
290,10099496,D,60000,0,5,RENT,25.64,credit_card,36,1,0,88,0,0.435119037,15384,1,1,0
291,10097736,C,85000,0,11,MORTGAGE,11.24,Other,60,0,0,85.4,15,0.280479976,9554,0,0,1
292,10100558,A,70000,0,11,MORTGAGE,10.34,debt_consolidation,36,0,0,59.7,0,0.333837042,7238,0,0,0
293,10100576,B,82000,0,11,MORTGAGE,14.83,debt_consolidation,36,0,0,84.5,0,0.756365581,12160.6,0,0,0
294,10070472,C,55000,0,6,RENT,14.97,debt_consolidation,36,1,0,48.8,0,0.767933712,8233.5,1,0,0
295,10070447,B,140000,0,5,RENT,9.23,debt_consolidation,36,0,0,40.3,0,0.392763593,12922,0,0,0
296,10100606,B,50000,0,3,MORTGAGE,20.12,debt_consolidation,36,0,0,81.3,0,0.453557222,10060,1,1,0
297,10090507,B,75000,1,1,RENT,2.13,debt_consolidation,36,1,0,28.6,0,0.046623107,1597.5,0,0,0
298,10089854,F and Below,75000,0,10,MORTGAGE,26.61,credit_card,60,1,0,72.7,0,0.360873708,19957.5,0,1,1
299,10100581,C,60000,0,5,RENT,17.76,Other,36,0,0,84.7,0,0.288938353,10656,1,1,0
300,10100560,C,149000,0,11,MORTGAGE,17.17,debt_consolidation,36,1,0,69,0,0.836126383,25583.3,0,1,0
301,10090482,B,45000,0,11,MORTGAGE,6.91,debt_consolidation,36,1,0,39.1,0,0.026414131,3109.5,1,0,0
302,10150582,D,105000,1,0,MORTGAGE,12.1,Other,60,0,0,55,0,0.792559428,12705,0,0,0
303,10140657,B,140000,0,11,MORTGAGE,16.83,credit_card,36,0,0,65,0,0.327055812,23562,0,1,0
304,10130460,B,50000,0,11,MORTGAGE,20.86,debt_consolidation,36,1,0,36.8,0,0.602557427,10430,1,1,0
305,10120468,B,64000,1,0,RENT,9.43,debt_consolidation,36,1,0,63.1,0,0.90734912,6035.2,1,0,0
306,10147213,C,80402,0,4,MORTGAGE,11.55,debt_consolidation,60,1,0,8.2,0,0.916423236,9286.431,0,0,0
307,10120554,C,45000,1,1,RENT,29.28,Other,36,1,0,15,0,0.430198677,13176,1,1,0
308,10140740,A,56780,0,11,MORTGAGE,11.96,credit_card,36,0,0,29.5,0,0.939335839,6790.888,1,0,0
309,10140629,C,119000,0,11,MORTGAGE,17.87,debt_consolidation,60,0,0,72.1,0,0.795936945,21265.3,0,1,0
310,10140642,B,107000,0,11,OWN,15.46,debt_consolidation,36,0,0,57.6,0,0.956507724,16542.2,0,0,0
311,10110555,F and Below,75000,0,11,RENT,16.06,debt_consolidation,60,1,0,95.5,0,0.336671874,12045,0,0,0
312,10130429,C,77500,0,11,MORTGAGE,12.87,debt_consolidation,36,0,0,34.3,0,0.488085245,9974.25,0,0,0
313,10120363,A,67000,0,3,RENT,9.78,debt_consolidation,36,1,0,39.9,0,0.78927724,6552.6,1,0,0
314,10119854,C,103560,0,11,OTHER,12.65,debt_consolidation,60,1,0,74,0,0.373759365,13100.34,0,0,0
315,10140577,D,93200,0,8,MORTGAGE,13.69,debt_consolidation,60,0,0,77.2,0,0.143977457,12759.08,0,0,0
316,10110630,B,75000,0,11,MORTGAGE,30.48,debt_consolidation,36,1,0,60.3,0,0.275689082,22860,0,1,1
317,10150621,D,75864,1,0,MORTGAGE,18.71,debt_consolidation,36,0,0,29.1,0,0.491576184,14194.1544,0,1,0
318,10150434,C,98000,0,4,MORTGAGE,25.13,debt_consolidation,36,1,0,75.9,0,0.376312646,24627.4,0,1,0
319,10110647,B,120000,0,11,MORTGAGE,8.01,debt_consolidation,36,0,0,71,0,0.266375976,9612,0,0,0
320,10150530,E,53000,0,3,RENT,25.84,debt_consolidation,60,1,0,47.6,0,0.102249028,13695.2,1,1,1
321,10170498,A,80000,0,3,RENT,11.37,debt_consolidation,36,0,0,22.6,0,0.56723043,9096,0,0,0
322,10180427,C,40000,0,8,MORTGAGE,17.73,credit_card,36,1,0,64.9,0,0.725233088,7092,1,1,0
323,10180477,C,60100,0,6,RENT,23.54,debt_consolidation,60,0,0,40.9,0,0.841952692,14147.54,1,1,0
324,10170600,C,27000,0,3,RENT,21.56,debt_consolidation,36,0,0,40.1,0,0.995937137,5821.2,1,1,0
325,10170581,D,75000,0,3,RENT,20.61,debt_consolidation,36,0,0,27.3,0,0.805837453,15457.5,0,1,0
326,10159631,C,62000,0,9,MORTGAGE,7.34,debt_consolidation,36,1,0,80.5,0,0.347314751,4550.8,1,0,0
327,10176282,D,70000,0,8,RENT,18.89,debt_consolidation,60,1,0,28.4,0,0.270318835,13223,0,1,1
328,10160459,C,35000,0,5,OWN,34.26,debt_consolidation,36,1,0,64.8,0,0.886642421,11991,1,1,1
329,10170599,B,62000,0,8,RENT,18.97,credit_card,36,1,0,76.1,0,0.937200683,11761.4,1,1,0
330,10160472,A,152000,1,1,MORTGAGE,10.29,debt_consolidation,36,0,0,55.2,0,0.980427587,15640.8,0,0,0
331,10180424,A,70000,0,5,MORTGAGE,4.39,credit_card,36,1,0,44.3,0,0.956612889,3073,0,0,0
332,10149809,F and Below,47000,0,2,MORTGAGE,29.6,debt_consolidation,60,0,0,71.1,0,0.93104374,13912,1,1,0
333,10110541,D,70000,1,0,RENT,22.89,Other,36,0,0,29,0,0.285068431,16023,0,1,0
334,10100635,B,173000,0,8,OWN,20.47,debt_consolidation,36,1,0,99.5,0,0.881633324,35413.1,0,1,1
335,10089525,B,100000,0,11,OWN,14.42,credit_card,60,0,0,45,0,0.882264338,14420,0,0,0
336,10080702,C,83500,0,3,MORTGAGE,14.82,debt_consolidation,36,0,1,90.9,0,0.929460046,12374.7,0,0,0
337,10070600,E,63000,1,1,RENT,21.7,debt_consolidation,36,0,0,69.5,0,0.679407045,13671,1,1,0
338,10149034,C,93000,0,11,MORTGAGE,17.42,Other,36,0,0,27,0,0.805513975,16200.6,0,1,0
339,10070637,A,62000,0,4,RENT,24.58,debt_consolidation,36,1,0,37.3,0,0.012910818,15239.6,1,1,0
340,10098049,B,96000,0,11,MORTGAGE,10.23,debt_consolidation,36,1,0,53.2,0,0.501292686,9820.8,0,0,0
341,10120679,B,55000,0,3,RENT,20.69,debt_consolidation,36,0,0,50,0,0.874102964,11379.5,1,1,0
342,10106909,A,50000,0,5,RENT,25.66,debt_consolidation,36,1,0,30.2,0,0.531296694,12830,1,1,0
343,10070623,E,45000,0,11,OTHER,6.44,Other,60,1,0,45.6,0,0.840813549,2898,1,0,0
344,10110685,E,52000,0,11,OTHER,19.8,debt_consolidation,60,0,0,60.7,0,0.424145671,10296,1,1,0
345,10087248,B,45000,0,4,RENT,12.48,debt_consolidation,36,0,0,51.9,0,0.219109807,5616,1,0,0
346,10068383,C,55000,0,11,MORTGAGE,21.19,debt_consolidation,36,0,0,69.9,0,0.461729265,11654.5,1,1,0
347,10070584,E,89000,0,11,MORTGAGE,10.38,Other,36,0,0,85,0,0.003234288,9238.2,0,0,0
348,10110751,B,95000,0,11,OTHER,17.28,Other,36,0,0,82.3,0,0.47230133,16416,0,1,0
349,9726328,C,25000,0,11,RENT,25.59,debt_consolidation,36,0,1,41.3,0,0.391617102,6397.5,1,1,0
350,10090567,C,70000,0,3,RENT,11.11,debt_consolidation,36,0,0,63,0,0.021683916,7777,0,0,0
351,10070773,D,80000,0,5,MORTGAGE,27.39,debt_consolidation,60,0,0,95,0,0.371731516,21912,0,1,0
352,10120601,A,78000,0,2,RENT,21.83,debt_consolidation,36,1,0,28.4,0,0.992808152,17027.4,0,1,0
353,10080661,B,48000,0,7,MORTGAGE,0.91,Other,36,1,0,1.9,0,0.657960495,436.8,1,0,0
354,10180674,A,50000,0,4,MORTGAGE,27.15,debt_consolidation,36,1,0,28.2,0,0.22437175,13575,1,1,0
355,10180690,B,66000,0,3,RENT,24.65,debt_consolidation,36,1,1,27.2,0,0.287004276,16269,1,1,0
356,10160767,C,90000,0,3,RENT,12.2,debt_consolidation,36,1,0,88.5,0,0.447676482,10980,0,0,1
357,10180639,F and Below,35000,0,10,RENT,25.14,credit_card,36,1,0,93.3,0,0.643957129,8799,1,1,0
358,10180701,E,140000,0,11,MORTGAGE,17.89,debt_consolidation,60,0,0,67,0,0.4322977,25046,0,1,0
359,10180595,C,75000,0,4,MORTGAGE,21.8,debt_consolidation,36,0,0,27.3,0,0.046990071,16350,0,1,1
360,10180657,A,50000,0,11,OTHER,10.3,credit_card,36,1,0,33.6,0,0.935559203,5150,1,0,0
361,10170722,F and Below,67500,1,1,MORTGAGE,9.16,Other,36,0,0,89.8,0,0.549448867,6183,1,0,0
362,10150691,E,60000,1,1,RENT,5.56,Other,36,1,0,20.6,36.17,0.565476877,3336,1,0,1
363,10160787,D,30160,0,4,MORTGAGE,17.83,debt_consolidation,60,1,0,81.5,0,0.811797829,5377.528,1,1,1
364,10069641,B,65000,0,5,MORTGAGE,5.74,debt_consolidation,36,1,0,59,0,0.494399982,3731,1,0,0
365,4545797,B,60050,0,9,MORTGAGE,14.17,debt_consolidation,36,1,0,57.6,0,0.687308525,8509.085,1,0,0
366,9444909,A,90000,0,11,OWN,25.32,debt_consolidation,36,1,0,65.5,0,0.713824117,22788,0,1,0
367,7305348,A,48000,0,4,MORTGAGE,15.83,debt_consolidation,36,1,0,66.8,0,0.405598431,7598.4,1,0,0
368,10070828,C,67000,0,4,MORTGAGE,25.88,debt_consolidation,60,1,0,46.6,0,0.984715642,17339.6,1,1,0
370,10130799,A,59000,0,9,MORTGAGE,3.3,Other,36,1,0,8.6,0,0.636780408,1947,1,0,1
371,10101061,C,53600,1,1,RENT,6.96,debt_consolidation,60,1,0,60.2,0,0.059827763,3730.56,1,0,0
372,10138252,D,120000,0,7,MORTGAGE,13.66,debt_consolidation,60,0,0,78,0,0.684941814,16392,0,0,0
373,10111001,D,85000,0,5,MORTGAGE,19.24,debt_consolidation,36,0,0,40.7,0,0.634835477,16354,0,1,0
374,10110976,C,67000,0,11,MORTGAGE,18.35,credit_card,36,1,0,72.9,0,0.84847436,12294.5,1,1,0
375,10110883,A,62000,0,11,MORTGAGE,13.84,debt_consolidation,36,1,0,77.7,0,0.945655228,8580.8,1,0,0
376,10141048,B,60000,0,6,MORTGAGE,20.36,debt_consolidation,36,0,0,77.9,0,0.968574255,12216,1,1,0
377,10160198,C,108000,0,11,MORTGAGE,22.6,credit_card,60,1,0,45.1,0,0.94259539,24408,0,1,0
378,10100978,D,75000,0,11,MORTGAGE,17.09,debt_consolidation,60,0,0,20.7,0,0.505609752,12817.5,0,1,0
379,10100983,C,74000,0,6,RENT,11.03,debt_consolidation,36,1,0,23.6,0,0.341949708,8162.2,0,0,1
380,10110904,D,150000,0,4,OWN,24.01,debt_consolidation,36,0,0,66.4,0,0.255137761,36015,0,1,0
381,10120963,C,41000,0,2,RENT,10.98,credit_card,36,0,0,70.2,0,0.534212999,4501.8,1,0,0
382,10111022,A,120000,0,8,MORTGAGE,14.64,credit_card,36,1,0,95.5,0,0.170596383,17568,0,0,0
383,10090976,B,89000,0,11,MORTGAGE,19.77,debt_consolidation,36,1,0,81.4,0,0.337349053,17595.3,0,1,0
384,10130827,D,69000,0,9,RENT,14.78,Other,36,1,0,12.5,0,0.481204862,10198.2,1,0,0
385,10071005,A,45000,0,5,MORTGAGE,12.19,debt_consolidation,36,0,0,5.5,0,0.749593499,5485.5,1,0,0
386,10101065,B,50000,1,1,RENT,27.12,Other,36,0,0,17,0,0.657492091,13560,1,1,0
387,10120910,D,55000,0,8,MORTGAGE,18.13,debt_consolidation,36,0,0,74.5,0,0.198299476,9971.5,1,1,0
388,10180795,A,65400,0,9,MORTGAGE,9.76,credit_card,36,1,0,28.9,0,0.4301017,6383.04,1,0,0
389,10180473,A,118000,0,2,MORTGAGE,19.45,Other,36,0,0,47.7,0,0.896116874,22951,0,1,0
390,10180907,E,38000,0,8,OWN,16.58,credit_card,60,1,0,84.1,0,0.012006266,6300.4,1,0,0
391,10170993,A,69500,0,3,OTHER,16.96,debt_consolidation,36,1,0,89.7,0,0.906239535,11787.2,1,1,0
392,10160657,B,41000,0,4,RENT,11.15,credit_card,36,1,0,13.6,0,0.284012217,4571.5,1,0,0
393,10180776,C,55000,0,11,MORTGAGE,22.92,debt_consolidation,36,0,0,53.6,0,0.378493885,12606,1,1,1
394,10078455,B,44604,0,3,MORTGAGE,33.58,Other,36,1,0,41.3,0,0.925882158,14978.0232,1,1,0
395,10044741,A,66000,0,5,MORTGAGE,11,debt_consolidation,36,1,0,38.1,0,0.732145587,7260,1,0,0
396,8794630,C,47000,0,4,MORTGAGE,7.33,Other,36,0,0,68.2,0,0.768733581,3445.1,1,0,1
397,9924687,B,55000,0,5,OTHER,34.23,Other,36,1,0,4.3,0,0.595271991,18826.5,1,1,0
398,10079053,D,100000,0,11,MORTGAGE,31.83,debt_consolidation,60,0,0,75.7,0,0.459110468,31830,0,1,0
399,10070944,C,96000,0,6,OTHER,12.39,Other,36,1,0,39.4,0,0.282729382,11894.4,0,0,0
400,10151115,D,80000,0,11,OTHER,11.28,debt_consolidation,60,0,0,84.8,0,0.754609444,9024,0,0,0
402,10110002,D,85000,0,11,OWN,16.41,Other,36,0,1,19,0,0.751822475,13948.5,0,0,0
403,10130957,C,35000,1,0,RENT,25.22,debt_consolidation,36,0,0,75.5,0,0.879850212,8827,1,1,1
404,10176656,D,54132,0,11,RENT,10.26,debt_consolidation,36,1,0,55.3,0,0.562597984,5553.9432,1,0,0
405,10138200,B,45000,0,4,MORTGAGE,33.63,debt_consolidation,36,1,0,36.4,0,0.098062647,15133.5,1,1,1
406,10118616,C,83000,0,8,OWN,14.13,debt_consolidation,60,0,0,52.8,0,0.307246828,11727.9,0,0,0
407,10137637,D,50000,0,10,RENT,32.17,debt_consolidation,60,1,0,72.8,0,0.437158921,16085,1,1,0
408,10121101,B,78000,0,7,MORTGAGE,8.71,credit_card,36,0,0,85.9,0,0.005694611,6793.8,0,0,0
409,10091141,E,36000,0,8,RENT,6.27,debt_consolidation,36,1,0,68.1,0,0.058646986,2257.2,1,0,0
410,10161010,C,83000,0,11,RENT,18.12,debt_consolidation,36,0,0,65.9,0,0.567382423,15039.6,0,1,0
411,10089749,C,36040,0,4,RENT,18.15,Other,36,0,0,49.8,0,0.430225607,6541.26,1,1,0
412,10121092,C,70000,0,11,MORTGAGE,23.52,debt_consolidation,36,1,0,44.4,0,0.182522848,16464,0,1,0
413,10121088,C,27800,0,4,RENT,14.81,credit_card,36,1,0,70.1,0,0.498627712,4117.18,1,0,0
414,10090664,D,75000,0,11,OTHER,9.5,debt_consolidation,36,1,0,52.6,0,0.432824774,7125,0,0,0
415,10161022,B,90000,0,9,OTHER,20.6,credit_card,60,1,0,48.8,0,0.429830558,18540,0,1,0
416,10100500,D,65000,1,1,MORTGAGE,24.49,debt_consolidation,36,1,0,84,0,0.295310397,15918.5,1,1,0
417,10121103,C,79000,0,3,MORTGAGE,25.22,debt_consolidation,36,0,0,54,0,0.562816044,19923.8,0,1,1
418,10101139,C,35000,0,4,RENT,24.04,debt_consolidation,36,0,0,94.2,0,0.76945988,8414,1,1,1
419,10080552,C,93200,0,7,RENT,10.55,debt_consolidation,36,0,0,55.6,0,0.449619885,9832.6,0,0,0
420,9865588,B,46000,0,8,MORTGAGE,7.44,debt_consolidation,36,1,0,33.4,0,0.669616094,3422.4,1,0,0
421,9524666,A,55000,0,6,RENT,18.83,debt_consolidation,36,0,0,29.6,0,0.52389209,10356.5,1,1,0
422,9375064,D,26000,0,4,RENT,25.16,debt_consolidation,36,1,0,65.5,0,0.085900906,6541.6,1,1,0
423,10071305,D,54740,1,0,MORTGAGE,19.8,debt_consolidation,60,1,0,47.4,0,0.790381349,10838.52,1,1,0
424,10121276,C,103000,0,5,MORTGAGE,21.13,debt_consolidation,36,0,0,67.9,0,0.752036852,21763.9,0,1,0
425,10141344,D,40000,0,9,RENT,14.55,debt_consolidation,60,0,0,57.7,0,0.155701016,5820,1,0,1
426,10128858,C,31000,0,11,MORTGAGE,2.43,Other,36,0,0,5.6,0,0.280285081,753.3,1,0,0
427,10131110,B,44000,0,4,OWN,34.53,credit_card,60,1,0,28.7,0,0.974873899,15193.2,1,1,1
428,10150087,C,120000,0,11,MORTGAGE,18.43,debt_consolidation,36,0,0,87.1,0,0.827460571,22116,0,1,1
429,10097405,C,39000,0,10,OWN,12.56,Other,36,1,0,23,0,0.855466593,4898.4,1,0,0
430,10101302,A,125000,0,11,OWN,7.48,debt_consolidation,36,1,0,37.2,0,0.935421692,9350,0,0,0
431,10091327,E,69519,0,11,RENT,29.58,debt_consolidation,60,0,0,82.8,0,0.594302249,20563.7202,1,1,1
432,10141358,D,57000,0,4,OWN,15.45,debt_consolidation,36,1,0,50.8,0,0.381488253,8806.5,1,0,0
433,10151174,B,91224,0,11,MORTGAGE,9.01,debt_consolidation,36,0,0,35.1,0,0.522207143,8219.2824,0,0,0
434,10091285,C,110000,0,10,MORTGAGE,12.53,debt_consolidation,36,1,0,55.4,0,0.469888495,13783,0,0,0
435,10111326,B,60000,0,7,RENT,18.38,debt_consolidation,60,1,0,30.3,0,0.990141632,11028,1,1,0
436,10130678,C,39000,0,11,RENT,25.69,credit_card,36,1,0,69.7,0,0.532194679,10019.1,1,1,0
437,10131101,B,108800,0,11,MORTGAGE,2.9,debt_consolidation,36,0,1,43.1,0,0.294134071,3155.2,0,0,0
438,10141376,E,130000,0,4,MORTGAGE,17.55,debt_consolidation,60,0,0,45,0,0.203652786,22815,0,1,0
439,10111303,C,91000,0,11,RENT,16.3,debt_consolidation,36,0,0,64,0,0.078910417,14833,0,0,0
440,10141422,C,101313,1,0,MORTGAGE,25.38,credit_card,60,1,0,46.7,0,0.380698656,25713.2394,0,1,1
441,10087882,D,138000,1,1,OTHER,13.16,debt_consolidation,60,0,0,95.6,0,0.998672574,18160.8,0,0,0
442,10131075,D,120000,0,11,OWN,24.56,debt_consolidation,60,0,0,38.2,0,0.30912414,29472,0,1,1
443,10121048,C,98000,0,11,RENT,17.85,debt_consolidation,60,0,0,51,0,0.056907192,17493,0,1,0
444,10111224,B,53541,0,4,MORTGAGE,14.5,credit_card,36,1,0,85.6,0,0.945615078,7763.445,1,0,0
445,10151245,C,65000,0,7,MORTGAGE,13.44,Other,36,1,0,59.6,0,0.009079143,8736,1,0,0
446,10139129,C,69500,0,11,RENT,9.79,Other,36,0,0,57,0,0.032827804,6804.05,1,0,0
447,10091280,B,52000,0,6,MORTGAGE,0.69,debt_consolidation,36,0,0,16.3,0,0.328094863,358.8,1,0,0
448,10130218,E,60000,0,11,MORTGAGE,24.96,debt_consolidation,60,0,1,38.6,0,0.175167684,14976,1,1,0
449,10234919,C,75200,0,8,OWN,18.07,credit_card,60,1,0,87.2,0,0.798751062,13588.64,0,1,0
450,10181093,C,55000,1,0,MORTGAGE,12.61,debt_consolidation,36,0,0,60.5,0,0.45539771,6935.5,1,0,0
451,10171228,C,60000,0,8,OTHER,9,debt_consolidation,36,1,0,63.1,0,0.218449678,5400,1,0,1
452,10181194,A,98500,0,11,MORTGAGE,10.39,debt_consolidation,36,1,0,12.4,0,0.247331884,10234.15,0,0,0
453,10181209,C,130000,0,11,MORTGAGE,14.16,Other,36,1,0,8.3,0,0.619308971,18408,0,0,0
454,10181166,D,73000,0,5,MORTGAGE,29.54,credit_card,60,1,0,44.2,0,0.848698231,21564.2,0,1,0
455,10170256,B,84000,0,8,MORTGAGE,9.96,credit_card,36,0,0,27.5,0,0.921967696,8366.4,0,0,0
456,10181137,F and Below,90000,0,11,MORTGAGE,0.11,Other,36,0,0,11,0,0.397224149,99,0,0,0
457,8866385,B,75000,0,11,MORTGAGE,16.86,Other,36,1,0,81.8,0,0.124419855,12645,0,1,0
458,10097964,D,52000,0,10,RENT,11.47,debt_consolidation,36,0,0,2.5,0,0.947020263,5964.4,1,0,1
459,10121454,B,32000,0,4,RENT,24.49,credit_card,36,0,0,55,0,0.740410953,7836.8,1,1,0
461,9914609,B,44000,0,2,RENT,20.27,debt_consolidation,36,1,0,67,0,0.420273922,8918.8,1,1,0
462,10071302,D,75000,1,1,RENT,17.57,debt_consolidation,60,1,0,70.6,0,0.362747313,13177.5,0,1,0
463,10131234,C,70000,0,11,MORTGAGE,14.74,debt_consolidation,36,0,0,44.9,0,0.476303737,10318,0,0,0
464,4767064,A,74880,0,10,MORTGAGE,25.63,debt_consolidation,36,1,0,42.1,0,0.178064029,19191.744,0,1,0
465,10141523,E,62400,0,6,OWN,4.25,Other,36,0,0,20.2,0,0.709075047,2652,1,0,0
466,10101393,C,100000,0,11,MORTGAGE,20.83,debt_consolidation,36,1,0,72.3,0,0.480486845,20830,0,1,0
467,9807512,C,84353,0,11,MORTGAGE,4.41,debt_consolidation,60,1,0,36,0,0.29964716,3719.9673,0,0,0
469,10121172,A,120000,0,11,MORTGAGE,16.38,credit_card,36,1,0,30.9,0,0.33245068,19656,0,0,1
470,9236489,C,75000,0,3,OTHER,7.89,credit_card,36,0,0,31.8,0,0.081835921,5917.5,0,0,1
471,10138130,C,60000,0,6,RENT,27.96,debt_consolidation,36,0,0,43.9,0,0.212573968,16776,1,1,0
472,10081259,B,53000,0,11,RENT,2.72,Other,36,0,0,45.5,0,0.644106842,1441.6,1,0,0
473,10111375,C,120000,0,5,MORTGAGE,22.65,debt_consolidation,60,0,0,54.4,0,0.207155513,27180,0,1,0
475,10151355,D,64000,0,3,MORTGAGE,14.19,debt_consolidation,60,0,0,18.4,0,0.029281527,9081.6,1,0,0
476,10171409,A,95000,0,7,OTHER,25.44,credit_card,36,0,0,48.7,0,0.270197331,24168,0,1,0
477,10161312,B,62000,0,11,RENT,20.64,debt_consolidation,36,0,0,78.4,0,0.318924078,12796.8,1,1,0
478,10181309,A,62000,0,11,RENT,25.2,credit_card,36,0,0,63.3,0,0.219589017,15624,1,1,0
479,10091544,D,56480,0,11,RENT,11.64,credit_card,60,1,0,17.6,0,0.378937209,6574.272,1,0,1
480,9011402,C,30000,0,3,RENT,24.2,debt_consolidation,36,1,0,60.5,0,0.177120836,7260,1,1,1
481,10091580,C,80000,0,8,MORTGAGE,12.44,Other,36,0,0,77.7,0,0.108653646,9952,0,0,0
482,10121492,E,60000,0,4,RENT,18.48,credit_card,36,1,0,83.8,0,0.145672809,11088,1,1,0
483,10091504,C,101000,0,3,RENT,17.02,debt_consolidation,36,0,0,33.5,0,0.947592775,17190.2,0,1,0
